Marital Status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification Group;Previous qualification (grade);Nationality Group;Mother's qualification Group;Father's qualification Group;Mother's occupation Group;Father's occupation Group;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 1st sem (Approved/Enrolled);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Curricular units 2nd sem (Approved/Enrolled);Unemployment rate;Inflation rate;GDP;Target
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.120206493874367;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.6151687673165733;-8.92567985229458;1;0;0;1;0;1;-3.1253769784824064;0;-0.42361511068544533;-2.7740055349389916;-2.264718595930404;-1.4011868245527102;-2.3909730511592184;-0.4943525490553087;-0.8448309108507108;-0.4303917461617935;-3.212215875019657;-2.3466634108454634;-1.2956178004423726;-2.06901395006662;-0.4688016815309918;-0.4691039391895559;-4.180900414630234;0.39888394732846816;-0.3215918228134705;1
1;1;-1.1630321984025074;9853;1;-3.0781385481239893;-10.137814863703912;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.2678343946151074;-1.6151687673165733;-8.871881781443923;1;0;0;1;0;0;-3.1085926621448308;0;-0.42361511068544533;-3.2399677443300408;-2.3985908068055526;-2.215237102542503;-3.0644493325567166;-0.4943525490553087;-8.243354352641777;-0.4303917461617935;-3.8827037599115646;-2.966333124074149;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-4.180900414630234;0.39888394732846816;-0.3215918228134705;0
1;53;-1.7316968666316976;9254;1;-6.54278189566412;-10.272812365730427;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-2.2678343946151074;-1.9541789093292639;-8.962696873522098;1;0;0;1;0;1;-3.0750240294696796;0;-0.42361511068544533;-3.2399677443300408;-2.331654701367978;-1.5174797214083948;-2.5256683073367867;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-3.8827037599115646;-2.3466634108454634;-1.537775585608535;-2.1616667107190715;-0.4688016815309918;-0.7792059703314076;-4.714164627244141;-0.7997562391364795;0.6975126194958008;1
1;1;-1.7316968666316976;9085;1;-3.0781385481239893;-10.043903557946336;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.9617328231181286;-2.2931890513419546;-8.837826121914606;1;0;0;1;0;1;-3.1253769784824064;0;-0.42361511068544533;-3.472948849025565;-2.331654701367978;-1.7500655151197644;-2.3891528447742645;-0.4943525490553087;-1.4789900630042305;-0.4303917461617935;-4.2179477023575185;-2.5790395533062207;-1.537775585608535;-2.119823528407945;-0.4688016815309918;0.4612021542359994;-4.447532520937188;-0.7997562391364795;0.35129095675349564;1
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.173031603363002;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.9712093353673366;-8.91877000833211;1;0;0;1;0;0;-3.0918083458072556;0;-0.42361511068544533;-3.2399677443300408;-2.3985908068055526;-1.6337726182640795;-2.391701133407406;-0.4943525490553087;-1.1971415509359995;-0.4303917461617935;-3.8827037599115646;-2.424122124999049;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-3.787968889546303;-0.07014916911433756;-0.7832207064698774;0
1;18;-1.7316968666316976;9238;1;-3.0781385481239893;-10.114337037264518;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.9617328231181286;-1.9541789093292639;-8.836345441065506;1;0;0;1;0;0;-3.1253769784824064;0;-0.42361511068544533;-3.2399677443300408;-2.1308463850552553;-2.098944205686818;-2.452860060602798;-0.4943525490553087;-6.834111792300622;-0.4303917461617935;-3.8827037599115646;-1.8819111259239492;-1.9010122633577786;-2.1616667107190715;-0.4688016815309918;-4.50043034403363;-4.447532520937188;-0.7997562391364795;0.35129095675349564;2
1;17;-1.1630321984025074;9500;1;-3.0781385481239893;-10.126075950484216;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.9617328231181286;-2.6321991933546456;-8.886195029651896;1;0;0;1;0;0;-3.1253769784824064;0;-0.42361511068544533;-3.0069866396345164;-2.264718595930404;-1.4011868245527102;-2.3862860200619807;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-3.212215875019657;-2.3466634108454634;-1.1745389078592914;-2.013332629426129;-0.4688016815309918;0.4612021542359994;-3.787968889546303;-0.07014916911433756;-0.7832207064698774;1
1;1;-1.7316968666316976;9130;1;-3.0781385481239893;-10.114337037264518;-0.4478770895114957;-4.566269258157115;-1.5940928228489972;-2.573935966112086;-2.2931890513419546;-8.841774604178875;1;0;0;1;0;0;-3.0918083458072556;0;-0.42361511068544533;-3.472948849025565;-2.264718595930404;-1.7500655151197644;-2.4273771742713843;1.4906507678453047;-1.4789900630042305;-0.4303917461617935;-4.2179477023575185;-2.3466634108454634;-1.6588544781916161;-2.1093627328301636;2.8690795397519246;-1.027287595244889;-4.447532520937188;-0.7997562391364795;0.35129095675349564;1
1;1;-1.7316968666316976;9853;1;-3.0781385481239893;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.9541789093292639;-8.899521157293801;1;0;0;1;0;0;-3.1253769784824064;0;-0.42361511068544533;-3.0069866396345164;-2.331654701367978;-1.5174797214083948;-2.4698486513205204;-0.4943525490553087;-0.995821185172978;-0.4303917461617935;-3.5474598174656107;-2.3466634108454634;-1.4166966930254539;-2.0570587549412562;-0.4688016815309918;-0.6020048096789214;-3.6897360082753203;-1.3730189370110195;-0.1690195646558445;2
1;18;-0.025702861944126947;9556;1;-3.0781385481239893;-10.173031603363002;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-1.9541789093292639;-8.913340845218741;1;0;0;1;0;0;-3.0918083458072556;0;-0.42361511068544533;-3.0069866396345164;-1.8631019633049577;-1.4011868245527102;-2.481528307725638;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-3.212215875019657;-2.2692046966918777;-1.1745389078592914;-2.1438833582368426;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.39888394732846816;-0.3215918228134705;2
1;1;-0.025702861944126947;9500;1;-3.0781385481239893;-10.084989754215275;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.8800375376090646;-3.310219477380027;-8.8950791147465;1;0;0;1;0;0;-3.1253769784824064;0;-0.42361511068544533;-2.7740055349389916;-1.9969741741801064;-1.4011868245527102;-2.409175112460473;-0.4943525490553087;-0.8448309108507108;-0.4303917461617935;-3.212215875019657;-2.0368285542311204;-1.2956178004423726;-2.0839579434502853;-0.4688016815309918;-0.4691039391895559;-4.180900414630234;0.39888394732846816;-0.3215918228134705;1
1;1;-0.025702861944126947;9670;1;-3.0781385481239893;-10.184770516582699;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-1.9541789093292639;-8.947396504748056;1;0;0;1;0;1;-3.1085926621448308;0;-0.42361511068544533;-3.2399677443300408;-2.264718595930404;-1.5174797214083948;-2.382782123191411;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-3.8827037599115646;-2.424122124999049;-1.4166966930254539;-2.1078683332825814;-0.4688016815309918;0.4612021542359994;-4.405432714678196;-1.2166745648634176;0.40606048532289984;1
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.17890105997285;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.573935966112086;-1.9541789093292639;-8.902976079275037;0;0;0;1;0;0;-3.1085926621448308;0;-0.42361511068544533;-3.0069866396345164;-2.264718595930404;-1.5174797214083948;-2.3867744418801133;-0.4943525490553087;-0.995821185172978;-0.4303917461617935;-3.212215875019657;-2.2692046966918777;-1.2956178004423726;-2.0313550859866067;-0.4688016815309918;-0.4691039391895559;-4.405432714678196;-1.2166745648634176;0.40606048532289984;1
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-10.032164644726638;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.6151687673165733;-8.739607625590928;1;0;1;1;0;1;-3.1253769784824064;0;-0.42361511068544533;-3.2399677443300408;-2.264718595930404;-1.6337726182640795;-2.4732463696679283;-0.4943525490553087;-1.1971415509359995;-0.4303917461617935;-3.8827037599115646;-2.0368285542311204;-1.6588544781916161;-2.1616667107190715;-0.4688016815309918;-2.0196140948988157;-4.8965971210331105;-0.1743787505460719;0.07353120472294564;2
1;17;-1.1630321984025074;9238;1;-3.0781385481239893;-10.243465082681183;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.9541789093292639;-8.939993100502553;1;0;0;1;0;0;-3.0750240294696796;0;-0.42361511068544533;-3.2399677443300408;-2.1977824904928296;-1.5174797214083948;-2.484713668517064;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-3.8827037599115646;-2.2692046966918777;-1.4166966930254539;-2.066025150971455;-0.4688016815309918;0.4612021542359994;-3.6897360082753203;-1.3730189370110195;-0.1690195646558445;1
1;1;-1.7316968666316976;9085;1;-3.0781385481239893;-10.10846758065467;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.573935966112086;-2.9712093353673366;-8.867933299179654;1;0;0;1;0;0;-3.1253769784824064;0;-0.42361511068544533;-3.472948849025565;-2.1977824904928296;-1.6337726182640795;-2.418882878657694;3.4756540847459183;0.21210100940515575;-0.4303917461617935;-4.2179477023575185;-2.424122124999049;-1.6588544781916161;-2.077980346096819;-0.4688016815309918;-1.027287595244889;-4.643998283479154;-1.9462816348855598;-0.5993515748440206;2
1;1;-1.7316968666316976;9147;1;-3.0781385481239893;-10.126075950484216;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.3495296801241716;-1.6151687673165733;-8.911860164369642;1;0;0;1;0;0;-3.0918083458072556;0;-0.42361511068544533;-3.472948849025565;-2.3985908068055526;-1.6337726182640795;-2.452860060602798;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-4.2179477023575185;-2.5015808391526346;-1.537775585608535;-2.1058758011103804;-0.4688016815309918;0.4612021542359994;-3.6897360082753203;-1.3730189370110195;-0.1690195646558445;1
1;17;-1.1630321984025074;9500;1;-3.0781385481239893;-10.173031603363002;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.8800375376090646;-1.2761586253038824;-8.928147653709749;1;0;0;1;1;0;-3.1085926621448308;0;-0.42361511068544533;-3.0069866396345164;-2.1977824904928296;-1.5174797214083948;-2.405292006287379;-0.4943525490553087;-0.995821185172978;-0.4303917461617935;-3.5474598174656107;-2.424122124999049;-1.4166966930254539;-2.0479927319677014;-0.4688016815309918;-0.6020048096789214;-3.6897360082753203;-1.3730189370110195;-0.1690195646558445;2
1;44;-1.7316968666316976;9003;1;-6.54278189566412;-10.038034101336487;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.2678343946151074;-3.310219477380027;-8.774156845403278;0;0;0;1;1;0;-3.0750240294696796;0;-0.42361511068544533;-3.2399677443300408;-1.7961658578673834;-1.6337726182640795;-2.4601408851232995;-0.4943525490553087;-1.1971415509359995;-0.4303917461617935;-3.8827037599115646;-1.649534983463192;-1.537775585608535;-2.179599503197901;-0.4688016815309918;-0.7792059703314076;-3.6897360082753203;-1.3730189370110195;-0.1690195646558445;2
1;1;-1.7316968666316976;9147;1;-3.0781385481239893;-10.079120297605428;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-2.2678343946151074;-1.9541789093292639;-8.829435597103036;0;0;0;0;1;0;-3.1253769784824064;0;-0.42361511068544533;-3.472948849025565;-2.1977824904928296;-1.866358411975449;-2.4868372425479013;-0.4943525490553087;-3.170081135413618;-0.4303917461617935;-4.2179477023575185;-2.3466634108454634;-1.9010122633577786;-2.0570587549412562;-0.4688016815309918;-4.004267094206667;-4.714164627244141;-0.7997562391364795;0.6975126194958008;2
1;18;-1.7316968666316976;8014;0;-3.0781385481239893;-10.10846758065467;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.3495296801241716;-2.2931890513419546;-8.850658689273478;1;0;0;1;0;0;-3.1085926621448308;0;-0.42361511068544533;-3.2399677443300408;-2.3985908068055526;-1.5174797214083948;-2.418882878657694;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-3.8827037599115646;-2.3466634108454634;-1.4166966930254539;-2.0204459704190207;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
1;1;-1.7316968666316976;9991;0;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-4.566269258157115;-1.5940928228489972;-2.573935966112086;-1.6151687673165733;-8.865959058047519;0;0;0;1;1;0;-2.856827917081198;0;-0.42361511068544533;-3.472948849025565;-2.3985908068055526;-1.6337726182640795;-2.432473751537667;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-4.2179477023575185;-2.2692046966918777;-1.537775585608535;-2.060047553617989;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.16546577053587413;1
1;39;-1.7316968666316976;33;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.9541789093292639;-9.008597979844218;0;0;1;0;1;0;-2.8064749680684717;0;-0.42361511068544533;-3.0069866396345164;-2.331654701367978;-2.215237102542503;-3.0644493325567166;-0.4943525490553087;-8.243354352641777;-0.4303917461617935;-3.5474598174656107;-2.424122124999049;-2.02209115594086;-2.2035098930301973;-0.4688016815309918;-5.918039629253525;-4.714164627244141;-0.7997562391364795;0.6975126194958008;0
1;39;-1.7316968666316976;9119;1;-3.0781385481239893;-10.137227918042926;-0.4478770895114957;0.5767959772749822;-1.5940928228489972;-1.043428108627193;-1.2761586253038824;-8.878791625406393;1;0;0;1;1;0;-2.7057690700430186;0;-0.42361511068544533;-3.472948849025565;-2.8002074394309986;-2.215237102542503;-3.0644493325567166;-0.4943525490553087;-8.243354352641777;-0.4303917461617935;-4.2179477023575185;-2.966333124074149;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-4.8965971210331105;-0.1743787505460719;0.07353120472294564;0
1;43;-1.7316968666316976;9147;1;-3.0781385481239893;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.9541789093292639;-8.907911682105372;0;0;0;1;0;0;-2.5043572739921127;0;-0.42361511068544533;-3.472948849025565;-2.1308463850552553;-2.098944205686818;-2.5547916059284512;-0.4943525490553087;-6.55226328023239;-0.4303917461617935;-4.2179477023575185;-2.3466634108454634;-1.9010122633577786;-2.119823528407945;2.8690795397519246;-4.004267094206667;-3.6897360082753203;-1.3730189370110195;-0.1690195646558445;0
4;39;-1.7316968666316976;9991;0;-3.0781385481239893;-10.214117799631941;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.9712093353673366;-8.952332107578393;1;0;0;1;0;0;-2.7729063353933205;0;-0.42361511068544533;-3.472948849025565;-2.264718595930404;-1.6337726182640795;-2.5038258332656245;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-4.2179477023575185;-2.5790395533062207;-1.537775585608535;-2.136560801332396;-0.4688016815309918;0.4612021542359994;-4.8965971210331105;-0.1743787505460719;0.07353120472294564;1
1;44;-1.7316968666316976;9130;1;-6.54278189566412;-10.214117799631941;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.573935966112086;-1.9541789093292639;-8.922224930313346;0;0;1;0;0;0;-3.0918083458072556;1;-0.04672933278469872;-3.2399677443300408;-1.930038068742532;-1.866358411975449;-2.4698486513205204;-0.4943525490553087;-4.01562667161831;-0.13821969092148295;-3.8827037599115646;-2.1142872683847065;-1.7799333707746974;-2.119823528407945;-0.4688016815309918;-3.2600222194662227;-4.223000220889228;-1.268789355579285;0.3610712297123178;0
1;1;0.5429618062850633;9773;1;-3.0781385481239893;-10.17890105997285;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.8800375376090646;-3.310219477380027;-8.916795767199977;0;0;1;1;0;0;-3.1253769784824064;0;-0.42361511068544533;-3.2399677443300408;-2.3985908068055526;-1.7500655151197644;-2.414635731105678;-0.4943525490553087;-2.6063841112771557;-0.4303917461617935;-4.2179477023575185;-2.5790395533062207;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-4.180900414630234;0.39888394732846816;-0.3215918228134705;0
1;1;-1.1630321984025074;9147;1;-3.0781385481239893;-10.137814863703912;-0.4478770895114957;-4.566269258157115;-1.5940928228489972;-2.8800375376090646;-1.9541789093292639;-8.920250689181211;1;0;0;1;0;0;-3.0582397131321044;0;-0.42361511068544533;-3.472948849025565;-2.465526912243127;-1.6337726182640795;-2.3101558971468834;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-4.2179477023575185;-2.5790395533062207;-1.537775585608535;-1.9608194356256663;-0.4688016815309918;0.4612021542359994;-4.714164627244141;-0.7997562391364795;0.6975126194958008;1
1;1;1.1116264745142534;9500;1;-3.0781385481239893;-10.313898561999364;-0.4478770895114957;-2.8519141796797496;-5.808301513046543;-2.8800375376090646;-3.310219477380027;-9.017975625221856;1;1;0;1;0;0;-3.0582397131321044;0;-0.42361511068544533;-3.0069866396345164;-2.1977824904928296;-1.6337726182640795;-2.354598050908868;-0.4943525490553087;-2.203743379751111;-0.4303917461617935;-3.212215875019657;-2.2692046966918777;-1.2956178004423726;-2.021790929970002;-0.4688016815309918;-0.4691039391895559;-4.405432714678196;-1.2166745648634176;0.40606048532289984;1
1;17;-1.7316968666316976;9773;1;-3.0781385481239893;-10.214117799631941;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.9617328231181286;-2.2931890513419546;-8.915315086350875;0;0;0;0;0;0;-3.0918083458072556;0;-0.42361511068544533;-3.2399677443300408;-2.331654701367978;-1.7500655151197644;-2.4018942879399714;-0.4943525490553087;-2.6063841112771557;-0.4303917461617935;-3.8827037599115646;-2.424122124999049;-1.537775585608535;-2.0445058002479186;-0.4688016815309918;-0.7792059703314076;-4.223000220889228;-1.268789355579285;0.3610712297123178;0
1;39;-1.7316968666316976;9991;0;-3.0781385481239893;-10.137227918042926;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.6151687673165733;-8.973061639465802;0;0;0;1;0;0;-2.940749498769076;0;-0.42361511068544533;-3.472948849025565;-2.8002074394309986;-2.215237102542503;-3.0644493325567166;-0.4943525490553087;-8.243354352641777;-0.4303917461617935;-4.2179477023575185;-2.966333124074149;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-3.6897360082753203;-1.3730189370110195;-0.1690195646558445;0
1;17;-1.7316968666316976;9991;0;-3.0781385481239893;-10.014556274897092;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.2678343946151074;-2.2931890513419546;-8.852632930405614;0;0;0;1;0;0;-3.024671080456953;0;-0.42361511068544533;-3.472948849025565;-2.1977824904928296;-1.982651308831134;-2.478342946934211;-0.4943525490553087;-4.861172207823003;-0.4303917461617935;-4.2179477023575185;-2.1142872683847065;-1.7799333707746974;-2.0221894364881283;1.2001389291104665;-2.515777344725778;-4.8965971210331105;-0.1743787505460719;0.07353120472294564;2
1;17;-1.1630321984025074;9238;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.6151687673165733;-8.884714348802795;1;0;0;1;0;0;-3.1253769784824064;0;-0.42361511068544533;-3.2399677443300408;-2.3985908068055526;-1.5174797214083948;-2.4698486513205204;-0.4943525490553087;0.21210100940515575;-0.4303917461617935;-3.8827037599115646;-2.3466634108454634;-1.537775585608535;-2.069611709634594;-0.4688016815309918;-0.7792059703314076;-4.405432714678196;-1.2166745648634176;0.40606048532289984;1
1;17;1.1116264745142534;9500;1;-3.0781385481239893;-10.143684320313758;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.9541789093292639;-8.861023455217184;1;0;0;1;0;1;-3.0582397131321044;0;-0.42361511068544533;-3.0069866396345164;-2.264718595930404;-1.5174797214083948;-2.3755619718942915;-0.4943525490553087;-0.995821185172978;-0.4303917461617935;-3.212215875019657;-2.2692046966918777;-1.2956178004423726;-2.045701319802298;-0.4688016815309918;-0.4691039391895559;-4.405432714678196;-1.2166745648634176;0.40606048532289984;1
1;44;-1.7316968666316976;8014;0;-6.54278189566412;-10.155423233533456;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.3495296801241716;-1.6151687673165733;-8.85608785238685;0;0;0;1;0;1;-3.0750240294696796;0;0.14171355616567458;-3.2399677443300408;-2.3985908068055526;-1.5174797214083948;-2.478342946934211;-0.4943525490553087;0.21210100940515575;0.1539523643188277;-3.8827037599115646;-2.424122124999049;-1.4166966930254539;-2.066025150971455;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
