Marital Status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification Group;Previous qualification (grade);Nationality Group;Mother's qualification Group;Father's qualification Group;Mother's occupation Group;Father's occupation Group;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;Curricular units 1st sem (evaluations);Curricular units 1st sem (without evaluations);Curricular units 1st sem (Approved/Enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (without evaluations);Curricular units 2nd sem (Approved/Enrolled);Unemployment rate;Inflation rate;GDP;Target
1;1;-0.5943675301733173;9773;1;-3.0781385481239893;-10.149553776923607;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.886688589934929;1;0;0;1;0;1;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.714164627244141;-0.7997562391364795;0.6975126194958008;0
1;1;1.1116264745142534;9500;1;-3.0781385481239893;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.880037537609065;-2.6321991933546456;-8.856581412669883;1;0;0;1;0;1;-3.142161294819981;-2.264718595930404;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;1
1;17;1.1116264745142534;9556;1;-3.0781385481239893;-10.243465082681183;-0.4478770895114957;-1.1375591012023838;-5.808301513046543;-1.9617328231181288;-2.971209335367337;-8.960722632389963;1;0;0;1;0;0;-3.091808345807256;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
1;1;-0.0257028619441269;9773;1;-3.0781385481239893;-10.120206493874369;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-1.3495296801241716;-1.2761586253038824;-8.913834405501776;1;0;0;1;0;1;-3.0582397131321044;-2.331654701367978;-0.4943525490553087;-1.1971415509359995;-2.424122124999049;-0.4688016815309918;-0.7792059703314076;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.061511927775882;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.880272306255494;0;0;1;1;0;0;-3.1085926621448308;-1.930038068742532;-0.4943525490553087;-4.01562667161831;-2.0368285542311204;-0.4688016815309918;-4.50043034403363;-4.447532520937188;-0.7997562391364795;0.3512909567534956;0
1;17;-1.7316968666316976;9670;1;-3.0781385481239893;-10.173031603363002;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.880037537609065;-3.310219477380027;-8.915315086350875;0;0;0;1;1;0;-3.1253769784824064;-2.8002074394309986;-0.4943525490553087;-8.243354352641777;-2.966333124074149;-0.4688016815309918;-6.981246593168445;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;0
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.208248343022094;-0.4478770895114957;-2.8519141796797496;-5.808301513046543;-2.573935966112086;-1.954178909329264;-8.956774150125694;1;0;0;1;1;1;-3.1253769784824064;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.0368285542311204;-0.4688016815309918;-0.7792059703314076;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
1;1;1.1116264745142534;9500;1;-3.0781385481239893;-10.10846758065467;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.2931890513419546;-8.898534036727735;1;0;0;1;0;0;-3.1253769784824064;-2.264718595930404;-0.4943525490553087;-0.8448309108507108;-2.346663410845464;-0.4688016815309918;-0.4691039391895559;-4.180900414630234;0.3988839473284681;-0.3215918228134705;0
1;44;-1.7316968666316976;9070;1;-6.54278189566412;-10.096728667434972;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-2.6321991933546456;-8.823512873706633;0;0;0;1;1;0;-3.0078867641193776;-2.1977824904928296;-0.4943525490553087;-0.995821185172978;-2.2692046966918777;-0.4688016815309918;0.4612021542359994;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;1
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-9.94999225218876;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.762311398610471;1;0;0;1;0;1;-3.1253769784824064;-2.264718595930404;-0.4943525490553087;0.2121010094051557;-2.424122124999049;-0.4688016815309918;0.4612021542359994;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;1
1;16;-1.1630321984025074;9238;1;-3.0781385481239893;-10.202378886412244;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.886195029651896;1;0;0;1;0;1;-3.1085926621448308;-2.264718595930404;-0.4943525490553087;-2.606384111277156;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.447532520937188;-0.7997562391364795;0.3512909567534956;1
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-10.237595626071336;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.2761586253038824;-8.967632476352433;1;0;0;1;1;0;-3.1085926621448308;-2.8002074394309986;-0.4943525490553087;-8.243354352641777;-2.966333124074149;-0.4688016815309918;-6.981246593168445;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;0
1;1;-0.5943675301733173;9670;1;-3.0781385481239893;-10.17890105997285;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.043428108627193;-1.2761586253038824;-8.840787483612807;1;0;0;1;0;0;-3.1253769784824064;-2.331654701367978;-0.4943525490553087;-3.170081135413618;-2.424122124999049;1.2001389291104665;-1.027287595244889;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.208248343022094;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-1.615168767316573;-8.949864306163224;0;0;0;1;0;1;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.405432714678196;-1.2166745648634176;0.4060604853228998;1
2;39;-1.7316968666316976;8014;0;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;0.5767959772749822;0.5130115222497759;-1.043428108627193;-1.2761586253038824;-8.94789006503109;0;0;0;1;0;0;-2.688984753705443;-2.1977824904928296;-0.4943525490553087;0.2121010094051557;-1.8044524117703635;1.2001389291104665;-4.50043034403363;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;17;-1.7316968666316976;9254;1;-3.0781385481239893;-10.137814863703912;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.3495296801241716;-1.615168767316573;-8.837332561631573;0;0;0;1;1;1;-3.091808345807256;-2.3985908068055526;-0.4943525490553087;-8.243354352641777;-2.0368285542311204;-0.4688016815309918;-6.981246593168445;-4.447532520937188;-0.7997562391364795;0.3512909567534956;0
1;18;-1.7316968666316976;9119;1;-3.0781385481239893;-10.061511927775882;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.861023455217184;1;0;0;1;1;0;-3.1253769784824064;-2.465526912243127;-0.4943525490553087;-6.55226328023239;-2.5790395533062207;-0.4688016815309918;-6.981246593168445;-4.643998283479154;-1.94628163488556;-0.5993515748440206;0
1;43;-1.1630321984025074;9500;1;-3.0781385481239893;-10.120206493874369;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.2931890513419546;-8.866452618330554;0;0;0;1;0;0;-3.041455396794529;-1.7961658578673834;1.4906507678453047;-0.995821185172978;-1.8044524117703635;1.2001389291104665;-0.6020048096789214;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-10.243465082681183;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.977997242296139;0;0;0;1;0;1;-3.1085926621448308;-2.1977824904928296;-0.4943525490553087;-1.1971415509359995;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;1
1;43;-1.7316968666316976;8014;0;-3.0781385481239893;-10.231726169461488;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-9.02093698692006;0;0;0;1;0;0;-2.974318131444227;-2.3985908068055526;-0.4943525490553087;-2.606384111277156;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.1654657705358741;0
1;1;1.1116264745142534;9500;1;-3.0781385481239893;-10.114337037264518;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-2.2678343946151074;-2.2931890513419546;-8.89113063248223;1;0;0;1;0;1;-3.1253769784824064;-2.264718595930404;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;1
4;43;-1.7316968666316976;8014;0;-3.0781385481239893;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.892611313331331;0;0;0;1;0;1;-2.7729063353933205;-2.1977824904928296;-0.4943525490553087;0.2121010094051557;-2.191745982538292;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;1
1;7;-1.7316968666316976;9556;1;-10.007425243204253;-9.979339535238;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.72480081709992;0;0;0;1;1;0;-2.823259284406048;-1.7292297524298088;-0.4943525490553087;-7.035432158063643;-1.9593698400775348;1.2001389291104665;-6.981246593168445;-4.405432714678196;-1.2166745648634176;0.4060604853228998;0
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.167162146753151;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.93110901540795;0;0;0;1;0;0;-3.1085926621448308;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;1
1;17;-1.1630321984025074;9254;1;-3.0781385481239893;-10.090859210825124;-0.4478770895114957;-2.8519141796797496;-5.808301513046543;-2.2678343946151074;-2.6321991933546456;-8.88422078851976;0;0;0;1;0;1;-3.1253769784824064;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.2692046966918777;-0.4688016815309918;-2.019614094898816;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;1
1;1;-1.1630321984025074;9500;1;-3.0781385481239893;-10.10259812404482;-0.4478770895114957;-4.566269258157115;-3.701197167947771;-2.880037537609065;-1.2761586253038824;-8.841281043895842;1;0;0;1;0;0;-3.1085926621448308;-2.1977824904928296;-0.4943525490553087;0.2121010094051557;-2.1142872683847065;-0.4688016815309918;-0.4691039391895559;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;1
1;1;-1.1630321984025074;9254;1;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.94640938418199;1;0;0;0;1;0;-3.07502402946968;-2.0639102796176805;-0.4943525490553087;-4.01562667161831;-1.8819111259239487;-0.4688016815309918;-6.981246593168445;-4.643998283479154;-1.94628163488556;-0.5993515748440206;0
1;39;-1.7316968666316976;9085;1;-10.007425243204253;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.2761586253038824;-8.774156845403278;0;0;0;1;1;0;-2.638631804692717;-2.8002074394309986;-0.4943525490553087;-8.243354352641777;-2.966333124074149;-0.4688016815309918;-6.981246593168445;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;0
1;1;-1.7316968666316976;9853;1;-3.0781385481239893;-10.167162146753151;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.8980404764447;0;0;0;1;0;1;-3.1085926621448308;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;1
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.043903557946336;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-2.2678343946151074;-2.6321991933546456;-8.849178008424378;0;0;0;1;0;0;-3.1253769784824064;-2.264718595930404;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;1
1;17;-0.5943675301733173;9238;1;-3.0781385481239893;-10.149553776923607;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-1.9617328231181288;-2.971209335367337;-8.909392362954474;1;0;0;1;0;0;-3.1253769784824064;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.22585671285164;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.3495296801241716;-1.2761586253038824;-8.956280589842661;1;0;0;1;0;0;-3.1085926621448308;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.405432714678196;-1.2166745648634176;0.4060604853228998;1
1;16;-1.1630321984025074;9238;1;-3.0781385481239893;-10.17890105997285;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.573935966112086;-2.2931890513419546;-8.887182150217964;1;0;0;1;0;1;-3.1085926621448308;-1.8631019633049577;-0.4943525490553087;-4.01562667161831;-2.424122124999049;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;1
1;39;-1.7316968666316976;8014;0;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.912353724652675;0;0;0;1;0;1;-3.024671080456953;-2.0639102796176805;-0.4943525490553087;-1.1971415509359995;-2.2692046966918777;-0.4688016815309918;-0.7792059703314076;-4.405432714678196;-1.2166745648634176;0.4060604853228998;1
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.079120297605428;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.573935966112086;-1.954178909329264;-8.88274010767066;0;0;0;1;0;1;-3.1253769784824064;-2.1977824904928296;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.1654657705358741;1
1;1;-1.7316968666316976;9670;1;-3.0781385481239893;-10.149553776923607;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.883233667953693;0;0;0;1;0;1;-3.1085926621448308;-2.465526912243127;-0.4943525490553087;0.2121010094051557;-2.5790395533062207;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;1
1;1;-1.7316968666316976;9085;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;0.5130115222497759;-1.043428108627193;-1.2761586253038824;-8.909392362954474;0;0;0;1;0;0;-3.1253769784824064;-2.465526912243127;-0.4943525490553087;0.2121010094051557;-2.5790395533062207;-0.4688016815309918;0.4612021542359994;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;43;-1.7316968666316976;9085;1;-6.54278189566412;-10.038034101336487;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.774156845403278;1;0;0;1;0;1;-3.07502402946968;-1.7961658578673834;3.4756540847459183;-4.619587768907378;-2.0368285542311204;1.2001389291104665;0.4612021542359994;-4.447532520937188;-0.7997562391364795;0.3512909567534956;1
1;17;-0.0257028619441269;9500;1;-3.0781385481239893;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.2678343946151074;-1.954178909329264;-8.856581412669883;1;0;0;1;0;0;-3.1085926621448308;-2.331654701367978;-0.4943525490553087;-0.995821185172978;-2.424122124999049;-0.4688016815309918;-0.6020048096789214;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;17;-1.1630321984025074;9254;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.914327965784809;1;0;0;1;0;1;-3.1253769784824064;-2.1977824904928296;1.4906507678453047;-6.834111792300622;-2.501580839152634;-0.4688016815309918;-6.981246593168445;-4.180900414630234;0.3988839473284681;-0.3215918228134705;0
1;17;-1.7316968666316976;9070;1;-3.0781385481239893;-9.996947905067548;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.573935966112086;-2.971209335367337;-8.792912136158552;0;0;0;1;1;0;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
1;1;-1.7316968666316976;9670;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.2678343946151074;-2.2931890513419546;-8.928147653709749;0;0;0;1;0;1;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;1
1;1;-0.0257028619441269;9556;1;-3.0781385481239893;-10.202378886412244;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.9617328231181288;-2.6321991933546456;-8.902976079275037;0;0;0;1;0;0;-3.1085926621448308;-2.1977824904928296;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.1654657705358741;1
1;42;-1.7316968666316976;9500;1;-10.007425243204253;-10.090859210825124;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.3495296801241716;-2.6321991933546456;-8.798834859554956;0;0;0;1;0;0;-3.07502402946968;-0.5913159599910447;23.32568725375205;-0.995821185172978;-0.410195557005821;19.55848564616651;-0.6020048096789214;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;1;-0.5943675301733173;9500;1;-3.0781385481239893;-10.084989754215275;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.836839001348539;1;0;0;1;0;1;-3.0582397131321044;-2.331654701367978;-0.4943525490553087;-0.995821185172978;-2.424122124999049;-0.4688016815309918;-0.6020048096789214;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;7;-1.7316968666316976;9500;1;-10.007425243204253;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.823512873706633;0;0;0;1;0;0;-2.940749498769076;-1.8631019633049577;1.4906507678453047;-4.01562667161831;-1.8819111259239487;1.2001389291104665;-3.2600222194662227;-4.180900414630234;0.3988839473284681;-0.3215918228134705;0
1;17;0.5429618062850633;9119;1;-3.0781385481239893;-10.22585671285164;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.919757128898178;1;0;0;1;1;0;-3.091808345807256;-2.130846385055256;-0.4943525490553087;-3.170081135413618;-2.1142872683847065;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;1
1;17;-0.5943675301733173;9238;1;-3.0781385481239893;-10.079120297605428;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.043428108627193;-1.954178909329264;-8.888169270784031;1;0;0;1;0;0;-3.1253769784824064;-1.8631019633049577;-0.4943525490553087;-1.1971415509359995;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.896597121033111;-0.1743787505460719;0.0735312047229456;1
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.137227918042926;-0.4478770895114957;-4.566269258157115;-1.5940928228489972;-2.2678343946151074;-2.2931890513419546;-8.996258972768379;1;0;0;1;0;0;-3.091808345807256;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;1
1;1;-0.0257028619441269;9773;1;-3.0781385481239893;-10.202378886412244;-0.4478770895114957;-4.566269258157115;-3.701197167947771;-2.2678343946151074;-2.971209335367337;-8.92419917144548;1;0;0;1;0;0;-3.1085926621448308;-2.3985908068055526;-0.4943525490553087;-2.606384111277156;-2.1142872683847065;-0.4688016815309918;-3.2600222194662227;-4.405432714678196;-1.2166745648634176;0.4060604853228998;0
1;39;-1.7316968666316976;9556;1;-3.0781385481239893;-10.137227918042926;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.2678343946151074;-2.6321991933546456;-8.679393271060833;0;0;1;0;0;0;-2.5211415903296883;-2.331654701367978;-0.4943525490553087;-8.243354352641777;-2.191745982538292;-0.4688016815309918;-6.981246593168445;-4.223000220889228;-1.268789355579285;0.3610712297123178;0
1;17;-1.7316968666316976;9670;1;-3.0781385481239893;-10.143684320313758;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.9617328231181288;-2.6321991933546456;-8.926666972860648;0;0;1;1;1;0;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;-4.01562667161831;-2.1142872683847065;-0.4688016815309918;-2.019614094898816;-4.447532520937188;-0.7997562391364795;0.3512909567534956;0
1;1;-1.1630321984025074;9670;1;-3.0781385481239893;-10.07325084099558;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.888169270784031;0;0;0;1;0;1;-3.07502402946968;-2.465526912243127;-0.4943525490553087;0.2121010094051557;-2.5790395533062207;-0.4688016815309918;-1.027287595244889;-4.643998283479154;-1.94628163488556;-0.5993515748440206;1
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-10.137227918042926;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.043428108627193;-1.2761586253038824;-8.83831968219764;1;0;0;1;0;0;-3.1085926621448308;-2.130846385055256;7.445660718547146;-8.243354352641777;-2.966333124074149;-0.4688016815309918;-6.981246593168445;-4.896597121033111;-0.1743787505460719;0.0735312047229456;0
1;1;-0.5943675301733173;9500;1;-3.0781385481239893;-10.126075950484216;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.89113063248223;1;0;1;1;0;1;-3.1253769784824064;-2.264718595930404;-0.4943525490553087;0.2121010094051557;-2.2692046966918777;-0.4688016815309918;0.4612021542359994;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;1
