Marital Status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification Group;Previous qualification (grade);Nationality Group;Mother's qualification Group;Father's qualification Group;Mother's occupation Group;Father's occupation Group;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;Curricular units 1st sem (evaluations);Curricular units 1st sem (without evaluations);Curricular units 1st sem (Approved/Enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (without evaluations);Curricular units 2nd sem (Approved/Enrolled);Unemployment rate;Inflation rate;GDP;Target
1;39;-1.7316968666316976;9254;1;-3.0781385481239893;-9.979339535238;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.2761586253038824;-9.02093698692006;0;0;0;1;1;0;-2.991102447781802;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;-0.7792059703314076;-4.180900414630234;0.3988839473284681;-0.3215918228134705;2
1;17;-1.7316968666316976;9147;1;-3.0781385481239893;-10.049773014556184;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.9617328231181288;-2.2931890513419546;-8.853126490688647;0;0;0;1;1;0;-3.1253769784824064;-2.1977824904928296;-0.4943525490553087;-8.243354352641777;-2.5790395533062207;-0.4688016815309918;-6.981246593168445;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
1;17;-1.7316968666316976;9254;1;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.2678343946151074;-2.6321991933546456;-8.8950791147465;0;0;0;1;1;0;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;-2.515777344725778;-4.180900414630234;0.3988839473284681;-0.3215918228134705;2
1;1;1.1116264745142534;9147;1;-3.0781385481239893;-10.079120297605428;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.879285185689426;1;0;0;1;1;0;-3.041455396794529;-2.3985908068055526;-0.4943525490553087;-1.4789900630042303;-2.5790395533062207;-0.4688016815309918;0.4612021542359994;-4.405432714678196;-1.2166745648634176;0.4060604853228998;2
1;43;-1.1630321984025074;9119;1;-3.0781385481239893;-10.243465082681183;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.960722632389963;1;0;1;1;1;0;-3.1253769784824064;-2.1977824904928296;-0.4943525490553087;-4.861172207823003;-2.2692046966918777;-0.4688016815309918;-6.981246593168445;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;2
1;15;-1.7316968666316976;9119;1;-3.0781385481239893;-10.155423233533456;22.887651307709195;-1.1375591012023838;-5.808301513046543;-1.3495296801241716;-3.310219477380027;-8.83831968219764;1;0;0;1;1;0;-3.1085926621448308;-2.1977824904928296;-0.4943525490553087;0.2121010094051557;-2.1142872683847065;-0.4688016815309918;-2.515777344725778;-4.012501189594263;-1.6857076813062235;0.1654657705358741;2
1;1;-1.7316968666316976;9085;1;-3.0781385481239893;-10.126075950484216;-0.4478770895114957;-2.8519141796797496;-5.808301513046543;-1.3495296801241716;-3.310219477380027;-8.851645809839546;1;0;0;1;0;0;-3.1085926621448308;-2.331654701367978;3.4756540847459183;0.2121010094051557;-2.424122124999049;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;2
1;17;-1.1630321984025074;9853;1;-3.0781385481239893;-10.137227918042926;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.3495296801241716;-2.971209335367337;-8.98638776710771;1;0;0;1;0;0;-3.091808345807256;-1.9969741741801064;-0.4943525490553087;-0.995821185172978;-2.191745982538292;-0.4688016815309918;-3.7916257014236825;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;2
1;17;-1.1630321984025074;9147;1;-3.0781385481239893;-10.196509429802395;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-1.954178909329264;-8.945422263615923;1;0;0;1;0;1;-3.1253769784824064;-2.1977824904928296;-0.4943525490553087;-3.170081135413618;-2.1142872683847065;-0.4688016815309918;-2.515777344725778;-4.714164627244141;-0.7997562391364795;0.6975126194958008;2
1;43;-1.7316968666316976;9500;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.2931890513419546;-9.02093698692006;0;0;0;1;0;0;-3.091808345807256;-2.0639102796176805;-0.4943525490553087;-0.995821185172978;-2.424122124999049;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.1654657705358741;2
1;17;-1.7316968666316976;9238;1;-3.0781385481239893;-10.014556274897092;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.8215386325745;1;0;0;1;0;1;-3.091808345807256;-1.930038068742532;-0.4943525490553087;-5.424869231959466;-2.0368285542311204;-0.4688016815309918;-2.019614094898816;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
1;17;-1.7316968666316976;9147;1;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.573935966112086;-2.971209335367337;-8.95479990899356;0;0;0;1;0;0;-3.091808345807256;-2.0639102796176805;-0.4943525490553087;-3.170081135413618;-2.191745982538292;-0.4688016815309918;-2.515777344725778;-4.223000220889228;-1.268789355579285;0.3610712297123178;2
1;1;-1.7316968666316976;9853;1;-3.0781385481239893;-10.061511927775882;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.971209335367337;-8.797354178705854;1;0;0;1;0;1;-3.1253769784824064;-2.264718595930404;-0.4943525490553087;-1.1971415509359995;-2.424122124999049;-0.4688016815309918;-0.7792059703314076;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;1;-1.1630321984025074;9500;1;-3.0781385481239893;-10.231726169461488;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-2.2678343946151074;-1.954178909329264;-8.961216192672998;0;0;0;1;0;1;-3.091808345807256;-2.1977824904928296;-0.4943525490553087;-2.203743379751111;-2.2692046966918777;-0.4688016815309918;-0.4691039391895559;-4.405432714678196;-1.2166745648634176;0.4060604853228998;2
1;51;-1.7316968666316976;9147;1;-3.0781385481239893;-10.33737638843876;-0.4478770895114957;-4.566269258157115;-3.701197167947771;-2.573935966112086;-2.971209335367337;-9.022417667769158;1;0;1;0;0;0;-3.0582397131321044;-2.264718595930404;-0.4943525490553087;-8.243354352641777;-2.424122124999049;-0.4688016815309918;-6.981246593168445;-4.714164627244141;-0.7997562391364795;0.6975126194958008;2
1;17;-1.7316968666316976;9853;1;-3.0781385481239893;-10.10846758065467;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.899027597010768;1;0;0;1;0;0;-3.1253769784824064;-2.0639102796176805;-0.4943525490553087;-4.01562667161831;-2.191745982538292;-0.4688016815309918;-0.7792059703314076;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
3;39;-1.7316968666316976;9003;1;-3.0781385481239893;-9.920644969139518;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.675444788796565;0;0;1;1;0;0;-2.638631804692717;-2.7332713339934243;-0.4943525490553087;-8.243354352641777;-2.966333124074149;-0.4688016815309918;-6.981246593168445;-4.714164627244141;-0.7997562391364795;0.6975126194958008;2
1;39;-1.7316968666316976;9085;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.872868902009989;1;0;0;1;0;0;-2.957533815106652;-1.930038068742532;1.4906507678453047;-1.4789900630042303;-2.1142872683847065;-0.4688016815309918;-1.027287595244889;-4.180900414630234;0.3988839473284681;-0.3215918228134705;2
1;1;-1.7316968666316976;9670;1;-3.0781385481239893;-10.149553776923607;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.907418121822339;1;0;0;1;0;1;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;-3.170081135413618;-2.501580839152634;-0.4688016815309918;-1.027287595244889;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
1;44;-1.7316968666316976;9991;0;-6.54278189566412;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.823512873706633;0;0;0;1;0;1;-2.991102447781802;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.424122124999049;1.2001389291104665;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;43;-1.7316968666316976;9238;1;-3.0781385481239893;-10.079120297605428;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.9617328231181288;-1.615168767316573;-8.88964995163313;0;0;1;0;0;0;-3.07502402946968;-1.59535754155466;-0.4943525490553087;-1.4789900630042303;-2.0368285542311204;-0.4688016815309918;-2.019614094898816;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;1;-1.7316968666316976;8014;0;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.65563125162115;-2.971209335367337;-8.908405242388406;0;0;0;1;0;0;-3.041455396794529;-1.930038068742532;-0.4943525490553087;-5.424869231959466;-2.0368285542311204;-0.4688016815309918;-5.492756843687555;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;39;-1.7316968666316976;9500;1;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-2.8519141796797496;-5.808301513046543;-1.9617328231181288;-3.310219477380027;-8.991816930221079;0;0;0;1;0;0;-2.8400436007436225;-2.5324630176807013;-0.4943525490553087;0.2121010094051557;-2.733956981613392;-0.4688016815309918;0.4612021542359994;-4.405432714678196;-1.2166745648634176;0.4060604853228998;2
1;39;-1.7316968666316976;9556;1;-10.007425243204253;-10.155423233533456;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-2.2678343946151074;-2.2931890513419546;-8.798834859554956;0;0;0;1;0;0;-3.0078867641193776;-2.130846385055256;-0.4943525490553087;-0.995821185172978;-2.2692046966918777;-0.4688016815309918;0.4612021542359994;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;2
1;1;-0.5943675301733173;9500;1;-3.0781385481239893;-10.1847705165827;-0.4478770895114957;-4.566269258157115;-3.701197167947771;-2.2678343946151074;-2.6321991933546456;-8.925186292011547;1;0;0;1;0;0;-3.1085926621448308;-2.130846385055256;-0.4943525490553087;-0.995821185172978;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;2
1;1;-0.5943675301733173;9070;1;-3.0781385481239893;-10.1847705165827;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.895572675029534;1;0;0;1;0;0;-3.1085926621448308;-2.331654701367978;-0.4943525490553087;-1.1971415509359995;-2.501580839152634;-0.4688016815309918;-0.7792059703314076;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.173031603363002;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.906431001256271;1;0;0;1;0;0;-3.1253769784824064;-1.9969741741801064;-0.4943525490553087;-6.834111792300622;-2.0368285542311204;-0.4688016815309918;-6.981246593168445;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;17;-0.5943675301733173;9070;1;-3.0781385481239893;-10.237595626071336;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.967632476352433;0;0;0;1;0;0;-3.1253769784824064;-2.3985908068055526;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.079120297605428;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.9617328231181288;-1.954178909329264;-8.812160987196862;0;0;0;1;0;1;-3.1253769784824064;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;2
1;17;-1.7316968666316976;9070;1;-3.0781385481239893;-10.196509429802395;-0.4478770895114957;-4.566269258157115;-1.5940928228489972;-2.880037537609065;-1.615168767316573;-8.952332107578393;0;0;0;1;0;0;-3.1253769784824064;-2.264718595930404;-0.4943525490553087;0.2121010094051557;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;2
1;44;-1.7316968666316976;9003;1;-6.54278189566412;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.6321991933546456;-8.823512873706633;0;0;0;1;0;0;-3.024671080456953;-2.130846385055256;-0.4943525490553087;0.2121010094051557;-2.0368285542311204;-0.4688016815309918;-0.7792059703314076;-4.223000220889228;-1.268789355579285;0.3610712297123178;2
1;1;-1.7316968666316976;9670;1;-3.0781385481239893;-10.21998725624179;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-1.2761586253038824;-8.944435143049857;1;0;0;1;0;0;-3.1085926621448308;-2.264718595930404;-0.4943525490553087;-2.606384111277156;-2.2692046966918777;-0.4688016815309918;-2.019614094898816;-4.447532520937188;-0.7997562391364795;0.3512909567534956;2
1;17;-1.7316968666316976;9500;1;-3.0781385481239893;-9.979339535238;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.785015171630015;0;0;0;1;0;0;-3.091808345807256;-2.0639102796176805;-0.4943525490553087;-0.995821185172978;-2.0368285542311204;-0.4688016815309918;-1.3994100326151115;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;2
1;5;-0.5943675301733173;9085;1;-3.0781385481239893;-10.090859210825124;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.65563125162115;-2.2931890513419546;-8.878791625406393;1;0;0;1;0;0;-3.1085926621448308;-2.1977824904928296;1.4906507678453047;-3.170081135413618;-2.346663410845464;-0.4688016815309918;-2.515777344725778;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
1;1;-1.7316968666316976;9853;1;-3.0781385481239893;-10.143684320313758;-0.4478770895114957;-4.566269258157115;-1.5940928228489972;-2.2678343946151074;-2.6321991933546456;-8.897546916161668;1;0;0;1;0;0;-3.1253769784824064;-2.1977824904928296;-0.4943525490553087;-1.1971415509359995;-2.346663410845464;-0.4688016815309918;-0.7792059703314076;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;1;-1.7316968666316976;9085;1;-3.0781385481239893;-10.126075950484216;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.2931890513419546;-8.839306802763707;1;0;0;1;0;0;-3.1253769784824064;-2.0639102796176805;5.460657401646532;0.2121010094051557;-2.424122124999049;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;1;-1.7316968666316976;9853;1;-3.0781385481239893;-10.196509429802395;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.914327965784809;1;0;0;1;0;0;-3.1253769784824064;-1.9969741741801064;-0.4943525490553087;-2.203743379751111;-2.2692046966918777;-0.4688016815309918;-0.6020048096789214;-4.405432714678196;-1.2166745648634176;0.4060604853228998;2
1;1;-1.7316968666316976;9085;1;-3.0781385481239893;-10.161292690143304;-0.4478770895114957;-2.8519141796797496;-5.808301513046543;-2.573935966112086;-3.310219477380027;-8.893104873614366;1;0;0;1;0;0;-3.1085926621448308;-1.930038068742532;3.4756540847459183;-1.4789900630042303;-2.346663410845464;-0.4688016815309918;-2.515777344725778;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;42;-1.7316968666316976;9147;1;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-3.310219477380027;-8.872868902009989;1;0;0;1;0;0;-2.991102447781802;-2.465526912243127;-0.4943525490553087;-1.4789900630042303;-2.424122124999049;-0.4688016815309918;-4.004267094206667;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;43;-1.7316968666316976;9238;1;-3.0781385481239893;-10.272812365730427;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.971580958616702;0;0;0;1;0;0;-2.823259284406048;-1.193740908929214;1.4906507678453047;-1.3732968709786442;-1.4946175551560208;-0.4688016815309918;-1.8287820757345985;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;2
1;1;-1.1630321984025074;8014;0;-3.0781385481239893;-10.354984758268303;-0.4478770895114957;-4.566269258157115;-3.701197167947771;-2.573935966112086;-1.615168767316573;-9.02093698692006;0;0;0;1;0;0;-3.091808345807256;-2.130846385055256;-0.4943525490553087;-1.1971415509359995;-2.2692046966918777;-0.4688016815309918;-2.019614094898816;-4.643998283479154;-1.94628163488556;-0.5993515748440206;2
1;39;-1.7316968666316976;9003;1;-3.0781385481239893;-10.137227918042926;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.573935966112086;-1.954178909329264;-8.872868902009989;0;0;1;1;0;1;-2.9239651824315;-2.3985908068055526;-0.4943525490553087;-8.243354352641777;-2.501580839152634;-0.4688016815309918;-6.981246593168445;-4.405432714678196;-1.2166745648634176;0.4060604853228998;2
1;17;-0.0257028619441269;9147;1;-3.0781385481239893;-10.261073452510727;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.2761586253038824;-8.96170975295603;1;0;0;1;0;0;-3.091808345807256;-2.130846385055256;-0.4943525490553087;-3.170081135413618;-2.2692046966918777;2.8690795397519246;-1.027287595244889;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;2
1;1;-0.0257028619441269;9500;1;-3.0781385481239893;-10.120206493874369;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-1.3495296801241716;-3.310219477380027;-8.858062093518983;1;0;0;1;0;0;-3.1085926621448308;-2.264718595930404;-0.4943525490553087;-2.203743379751111;-2.346663410845464;-0.4688016815309918;-1.6652117735938414;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
1;17;-1.7316968666316976;9085;1;-3.0781385481239893;-10.131945407094063;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.880037537609065;-1.954178909329264;-8.866946178613587;0;0;0;1;0;0;-3.1085926621448308;-2.264718595930404;-0.4943525490553087;-6.55226328023239;-2.501580839152634;-0.4688016815309918;0.4612021542359994;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
4;39;-1.7316968666316976;9991;0;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.784028051063949;0;0;0;1;0;1;-2.907180866093925;-2.0639102796176805;-0.4943525490553087;-1.4789900630042303;-2.191745982538292;-0.4688016815309918;-1.027287595244889;-4.012501189594263;-1.6857076813062235;0.1654657705358741;2
2;51;-1.7316968666316976;8014;0;0.3865047994161424;-10.137227918042926;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-9.001194575598715;0;0;1;1;0;0;-2.722553386380594;-1.8631019633049577;-0.4943525490553087;-0.5565767507809293;-1.8819111259239487;-0.4688016815309918;-0.2153840955280412;-4.405432714678196;-1.2166745648634176;0.4060604853228998;2
1;17;-1.7316968666316976;9853;1;-3.0781385481239893;-10.1847705165827;-0.4478770895114957;-4.566269258157115;-5.808301513046543;-2.573935966112086;-2.971209335367337;-8.939005979936486;1;0;0;0;0;1;-3.1253769784824064;-2.331654701367978;-0.4943525490553087;0.2121010094051557;-2.346663410845464;-0.4688016815309918;-0.6020048096789214;-4.714164627244141;-0.7997562391364795;0.6975126194958008;2
1;44;-1.7316968666316976;9085;1;-6.54278189566412;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.9617328231181288;-1.954178909329264;-8.823512873706633;1;0;0;1;0;0;-3.07502402946968;-1.7292297524298088;-0.4943525490553087;-1.1971415509359995;-1.8044524117703635;-0.4688016815309918;-4.50043034403363;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;2
1;43;-1.7316968666316976;9500;1;-3.0781385481239893;-9.920644969139518;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-9.02093698692006;0;0;0;1;0;0;-3.091808345807256;-2.264718595930404;-0.4943525490553087;-0.995821185172978;-2.346663410845464;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.1654657705358741;2
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-10.126075950484216;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.9617328231181288;-1.954178909329264;-8.91728932748301;0;0;0;1;0;0;-3.1085926621448308;-1.930038068742532;-0.4943525490553087;-4.01562667161831;-2.0368285542311204;-0.4688016815309918;-3.2600222194662227;-4.896597121033111;-0.1743787505460719;0.0735312047229456;2
1;17;-1.7316968666316976;9853;1;-3.0781385481239893;-10.131945407094063;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-2.2931890513419546;-8.909885923237507;1;0;0;1;0;0;-3.0582397131321044;-2.130846385055256;-0.4943525490553087;-1.1971415509359995;-2.346663410845464;-0.4688016815309918;-0.7792059703314076;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;2
